1.3620549482563746 8.034479609917112e-10 
2.7241098965127493 1.7542708713626323e-10 
4.086164844769124 6.794503985022875e-11 
5.4482197930254985 3.399036524043286e-11 
6.810274741281874 1.9699749447189902e-11 
8.172329689538248 1.256655788880742e-11 
9.534384637794624 8.575898831539647e-12 
10.896439586050997 6.152791004670465e-12 
12.258494534307374 4.587789230135113e-12 
13.620549482563748 3.5270765179756626e-12 
14.982604430820126 2.779792874418443e-12 
16.344659379076496 2.236348894120566e-12 
17.70671432733287 1.830532847417585e-12 
19.068769275589247 1.5206121111468261e-12 
20.430824223845622 1.2793259711877088e-12 
21.792879172101994 1.088312961210885e-12 
23.154934120358373 9.348715659183244e-13 
24.51698906861475 8.100127677443953e-13 
25.879044016871116 7.072402170562022e-13 
27.241098965127495 6.217748548172916e-13 
28.60315391338387 5.500429108327068e-13 
29.965208861640253 4.893328097668323e-13 
31.32726380989662 4.3755900759914343e-13 
32.68931875815299 3.930993163210879e-13 
34.051373706409365 3.5467704345872723e-13 
35.41342865466574 3.2127759830582904e-13 
36.77548360292212 2.920873391240642e-13 
38.137538551178494 2.6644817827647184e-13 
39.49959349943487 2.43823310553319e-13 
40.861648447691245 2.2377208516604529e-13 
42.22370339594762 2.0592994651398204e-13 
43.58575834420399 1.89993646895338e-13 
44.94781329246037 1.7570920934185354e-13 
46.309868240716746 1.628628199285529e-13 
47.67192318897312 1.5127367841504424e-13 
49.0339781372295 1.4078789190157507e-13 
50.39603308548587 1.312739832527741e-13 
51.75808803374223 1.2261918170883987e-13 
53.12014298199862 1.1472628670284458e-13 
54.48219793025499 1.0751120733755908e-13 
55.844252878511355 1.0090093770820854e-13 
57.20630782676774 9.483182088873928e-14 
58.56836277502411 8.924826208661109e-14 
59.930417723280506 8.410146944788196e-14 
61.29247267153687 7.93484704090081e-14 
62.65452761979324 7.495140804345017e-14 
64.01658256804963 7.087675089359329e-14 
65.37863751630599 6.709476503434289e-14 
66.74069246456237 6.357899270846883e-14 
68.10274741281873 6.030585284137402e-14 
69.46480236107512 5.725425979412536e-14 
70.82685730933149 5.440533644569439e-14 
72.18891225758787 5.1742117635554895e-14 
73.55096720584424 4.924936258382194e-14 
74.9130221541006 4.691332273867289e-14 
76.27507710235699 4.4721586355768426e-14 
77.63713205061336 4.2662916570042304e-14 
78.99918699886975 4.072713607654146e-14 
80.36124194712612 3.890500127597604e-14 
81.72329689538249 3.7188106327574305e-14 
83.08535184363886 3.5568803722756887e-14 
84.44740679189523 3.404009276692152e-14 
85.80946174015162 3.259559447742073e-14 
87.17151668840798 3.122946040388838e-14 
88.53357163666436 2.993634273073748e-14 
89.89562658492073 2.871132148114246e-14 
91.2576815331771 2.7549887907318497e-14 
92.61973648143349 2.644788901275435e-14 
93.98179142968986 2.5401501261512652e-14 
95.34384637794624 2.440719677551631e-14 
96.7059013262026 2.3461714543298713e-14 
98.067956274459 2.2562048019024035e-14 
99.43001122271538 2.1705417210495127e-14 
100.79206617097174 2.0889228698640408e-14 
102.15412111922811 2.0111091164847356e-14 
103.51617606748447 1.9368779808971134e-14 
104.87823101574085 1.8660223052070522e-14 
106.24028596399724 1.798350395073981e-14 
107.60234091225361 1.7336835689130324e-14 
108.96439586050998 1.6718546218761962e-14 
