-381.1 0.01
-375.4 0.01
-369.7 0.01
-364.0 0.01
-358.3 0.01
-352.6 0.01
-346.9 0.01
-341.2 0.01
-335.5 0.01
-329.8 0.01
-324.1 0.01
-318.4 0.01
-312.7 0.01
-307.0 0.01
-301.3 0.01
-295.5 0.01
-289.8 0.01
-284.1 0.01
-278.4 0.01
-272.7 0.01
-267.0 0.01
-261.3 0.01
-255.6 0.01
-249.9 0.01
-244.2 0.01
-238.5 0.01
-232.8 0.01
-227.1 0.01
-221.4 0.01
-215.6 0.01000876788844029
-209.9 0.010170186078208899
-204.2 0.010448493179661417
-198.5 0.010738840445765584
-192.8 0.010949886858657257
-187.1 0.011414380672557565
-181.4 0.011749967290313358
-175.7 0.012457746831567548
-170.0 0.012983368170281138
-164.3 0.013607435810756019
-158.6 0.014341995859762504
-152.9 0.015214365001568118
-147.2 0.016902903297566073
-141.5 0.018239035475689155
-135.7 0.019835759764353592
-130.0 0.02172747158480689
-124.3 0.024031019874167774
-118.6 0.02678451267106656
-112.9 0.03168006417403124
-107.2 0.0359899634195402
-101.5 0.041224017598751904
-95.8 0.04763218173750853
-90.1 0.052532916383009456
-84.4 0.06175715796740218
-78.7 0.06908182840344147
-73.0 0.07771601822714228
-67.3 0.08784712653074711
-61.6 0.09307532474608246
-55.8 0.09802146236037494
-50.1 0.09436911821996753
-44.4 0.08871234620612885
-38.7 0.07397135608598003
-33.0 0.05944123868383192
-27.3 0.041550518796147226
-21.6 0.022538619355682292
-15.9 0.01
-10.2 0.01
-4.5 0.01
1.2 0.01
6.9 0.01
12.6 0.01
18.3 0.01
24.1 0.01
29.8 0.01
35.5 0.01
41.2 0.01
46.9 0.01
52.6 0.01
58.3 0.01
64.0 0.01
69.7 0.01
75.4 0.01
81.1 0.01
86.8 0.01
92.5 0.01
98.2 0.01
104.0 0.01
109.7 0.01
115.4 0.01
121.1 0.01
126.8 0.01
132.5 0.01
138.2 0.01
143.9 0.01
149.6 0.01
155.3 0.01
161.0 0.01
166.7 0.01
172.4 0.01
178.1 0.01
183.8 0.01
