1.3620549482563746 8.525827120236859e-09 
2.7241098965127493 2.424684438925162e-09 
4.086164844769124 1.0875112282578774e-09 
5.4482197930254985 5.967359503207176e-10 
6.810274741281874 3.679954078065296e-10 
8.172329689538248 2.451562534618989e-10 
9.534384637794624 1.7261009029829107e-10 
10.896439586050997 1.2671668362076475e-10 
12.258494534307374 9.61274958683339e-11 
13.620549482563748 7.485574336067073e-11 
14.982604430820126 5.960086187448237e-11 
16.344659379076496 4.833351193226868e-11 
17.70671432733287 3.9806445682559966e-11 
19.068769275589247 3.3237162051898626e-11 
20.430824223845622 2.807992375496916e-11 
21.792879172101994 2.3965693796280096e-11 
23.154934120358373 2.0647655028703534e-11 
24.51698906861475 1.793504163441778e-11 
25.879044016871116 1.5690989123258928e-11 
27.241098965127495 1.3821755725633495e-11 
28.60315391338387 1.2248635536878478e-11 
29.965208861640253 1.091401732806681e-11 
31.32726380989662 9.774294997743765e-12 
32.68931875815299 8.792800304563094e-12 
34.051373706409365 7.943163389804578e-12 
35.41342865466574 7.2037930534408465e-12 
36.77548360292212 6.557000234193192e-12 
38.137538551178494 5.988426896111109e-12 
39.49959349943487 5.486356288357127e-12 
40.861648447691245 5.04114628463821e-12 
42.22370339594762 4.64477795796379e-12 
43.58575834420399 4.290593071938314e-12 
44.94781329246037 3.9729973997645284e-12 
46.309868240716746 3.687283797097402e-12 
47.67192318897312 3.4294602421936538e-12 
49.0339781372295 3.196126452863634e-12 
50.39603308548587 2.9843722924711162e-12 
51.75808803374223 2.7917036193933827e-12 
53.12014298199862 2.6159659430130944e-12 
54.48219793025499 2.4552992918814592e-12 
55.844252878511355 2.3080783707440797e-12 
57.20630782676774 2.1728966760135324e-12 
58.56836277502411 2.0485164993284855e-12 
59.930417723280506 1.9338521096582055e-12 
61.29247267153687 1.8279536701229235e-12 
62.65452761979324 1.7299770413505746e-12 
64.01658256804963 1.639178553775785e-12 
65.37863751630599 1.5548963216190645e-12 
66.74069246456237 1.4765401523704088e-12 
68.10274741281873 1.403586729788325e-12 
69.46480236107512 1.3355655413207329e-12 
70.82685730933149 1.2720582265675298e-12 
72.18891225758787 1.2126854796063236e-12 
73.55096720584424 1.157109551757499e-12 
74.9130221541006 1.1050227254620454e-12 
76.27507710235699 1.0561496310948104e-12 
77.63713205061336 1.0102396818469091e-12 
78.99918699886975 9.670653223494128e-13 
80.36124194712612 9.264220531730319e-13 
81.72329689538249 8.88121748446357e-13 
83.08535184363886 8.519928273795649e-13 
84.44740679189523 8.178811706922656e-13 
85.80946174015162 7.856438564719851e-13 
87.17151668840798 7.551509381349298e-13 
88.53357163666436 7.26282375353846e-13 
89.89562658492073 6.989289037292198e-13 
91.2576815331771 6.729900761328143e-13 
92.61973648143349 6.483734733019829e-13 
93.98179142968986 6.249934938950739e-13 
95.34384637794624 6.027718734315799e-13 
96.7059013262026 5.816354248563022e-13 
98.067956274459 5.61517610279363e-13 
99.43001122271538 5.423556717241326e-13 
100.79206617097174 5.240923657968637e-13 
102.15412111922811 5.066743117180756e-13 
103.51617606748447 4.900518468242009e-13 
104.87823101574085 4.741788807101771e-13 
106.24028596399724 4.590128276441987e-13 
107.60234091225361 4.44513369256428e-13 
108.96439586050998 4.3064381969221426e-13 
